YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
2004,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,016,"11 June, 2020"
2005,0.0,0.0,1.5,0.1,0.0,0.0,0.0,0.1,0.1,016,"11 June, 2020"
2006,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2007,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.1,016,"11 June, 2020"
2008,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.1,016,"11 June, 2020"
2009,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,016,"11 June, 2020"
2011,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,016,"11 June, 2020"
2013,0.3,0.0,1.2,0.0,0.1,0.0,0.1,0.1,0.1,016,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,016,"11 June, 2020"
2015,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.1,016,"11 June, 2020"
2016,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.3,0.1,016,"11 June, 2020"
2017,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2018,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,016,"11 June, 2020"
2019,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,016,"11 June, 2020"
1991,0.0,0.5,0.0,1.4,0.3,0.6,2.1,0.2,1.0,017,"11 June, 2020"
1992,0.0,0.4,0.6,1.1,0.6,0.9,1.7,0.3,0.9,017,"11 June, 2020"
1993,0.0,0.3,0.6,1.7,0.3,2.1,1.3,0.5,0.9,017,"11 June, 2020"
1994,0.3,0.2,1.1,1.8,0.4,0.4,0.7,0.1,0.6,017,"11 June, 2020"
1995,0.0,0.1,0.0,1.8,0.4,1.3,1.2,0.3,0.8,017,"11 June, 2020"
1996,0.0,0.5,0.0,3.3,0.1,1.3,1.2,0.1,1.1,017,"11 June, 2020"
1997,0.0,0.5,0.5,1.3,0.1,0.4,0.5,0.3,0.6,017,"11 June, 2020"
1998,0.0,0.8,1.6,3.2,0.1,0.2,0.4,0.5,1.0,017,"11 June, 2020"
1999,0.0,0.9,0.5,6.4,0.2,0.2,0.6,0.5,1.7,017,"11 June, 2020"
2000,0.3,0.8,4.5,3.8,0.5,0.0,0.8,0.2,1.3,017,"11 June, 2020"
2001,0.0,1.0,2.0,3.6,0.2,1.1,0.8,0.1,1.3,017,"11 June, 2020"
2002,0.0,0.6,1.5,2.6,0.1,0.4,0.4,0.1,0.8,017,"11 June, 2020"
2003,0.0,0.6,2.0,1.8,0.1,0.0,0.2,0.3,0.6,017,"11 June, 2020"
2004,0.0,0.6,1.0,3.2,0.1,0.0,0.2,0.3,0.9,017,"11 June, 2020"
2005,0.0,0.5,2.4,1.8,0.2,0.0,0.2,0.2,0.6,017,"11 June, 2020"
2006,0.0,0.3,1.0,2.9,0.1,0.2,0.1,0.1,0.7,017,"11 June, 2020"
2007,0.0,0.1,0.5,1.8,0.1,0.0,0.3,0.2,0.5,017,"11 June, 2020"
2008,0.0,0.2,0.5,2.1,0.0,0.0,0.1,0.0,0.5,017,"11 June, 2020"
2009,0.6,0.3,1.8,2.4,0.0,0.0,0.2,0.0,0.7,017,"11 June, 2020"
2010,0.3,0.3,0.9,2.0,0.1,0.2,0.3,0.2,0.6,017,"11 June, 2020"
2011,0.3,0.6,0.9,3.5,0.1,0.2,0.2,0.1,1.0,017,"11 June, 2020"
2012,0.0,0.3,0.4,1.4,0.1,0.0,0.2,0.1,0.5,017,"11 June, 2020"
2013,0.0,0.2,1.7,1.2,0.1,0.0,0.2,0.0,0.4,017,"11 June, 2020"
2014,0.0,0.2,0.8,1.2,0.1,0.2,0.1,0.1,0.4,017,"11 June, 2020"
2015,0.3,0.2,1.6,0.8,0.0,0.4,0.1,0.0,0.3,017,"11 June, 2020"
2016,0.0,0.2,0.4,1.9,0.1,0.2,0.3,0.2,0.5,017,"11 June, 2020"
2017,0.0,0.3,5.7,1.9,0.1,0.0,0.2,0.1,0.6,017,"11 June, 2020"
2018,0.0,0.7,2.8,1.1,0.0,0.0,0.3,0.2,0.6,017,"11 June, 2020"
2019,0.0,0.1,1.6,1.0,0.2,0.0,0.2,0.2,0.3,017,"11 June, 2020"
2020,0.0,0.1,0.4,0.7,0.0,0.0,0.0,0.0,0.2,017,"11 June, 2020"
1991,0.0,0.2,NN,0.2,NN,0.6,0.6,0.3,0.3,018,"11 June, 2020"
1992,0.0,0.2,NN,0.2,0.2,0.0,0.3,0.5,0.3,018,"11 June, 2020"
1993,0.3,0.2,NN,0.2,0.1,0.0,0.5,0.2,0.3,018,"11 June, 2020"
1994,0.3,0.2,0.0,0.4,0.2,0.0,0.2,0.1,0.2,018,"11 June, 2020"
1995,1.6,0.2,0.6,0.3,0.2,0.2,0.4,0.2,0.3,018,"11 June, 2020"
1996,0.3,0.4,0.0,0.2,1.0,0.2,0.4,0.2,0.4,018,"11 June, 2020"
1997,0.0,0.4,0.0,0.3,0.4,0.2,0.4,1.1,0.4,018,"11 June, 2020"
1998,0.3,0.4,0.0,0.1,0.1,0.4,0.3,0.2,0.3,018,"11 June, 2020"
1999,0.0,0.3,0.0,0.3,0.2,0.4,0.3,0.6,0.3,018,"11 June, 2020"
2000,0.0,0.3,1.5,0.4,0.5,0.6,0.2,0.7,0.4,018,"11 June, 2020"
2001,0.3,0.2,0.0,0.6,0.4,0.4,0.2,0.6,0.3,018,"11 June, 2020"
2002,0.0,0.2,0.0,0.5,0.1,0.6,0.3,0.7,0.3,018,"11 June, 2020"
2003,0.3,0.4,0.0,0.2,0.1,0.4,0.5,0.3,0.3,018,"11 June, 2020"
2004,0.3,0.5,0.5,0.2,0.2,0.2,0.3,0.5,0.3,018,"11 June, 2020"
2005,0.9,0.4,0.0,0.2,0.4,0.0,0.2,0.2,0.3,018,"11 June, 2020"
2006,0.3,0.4,0.0,0.1,0.3,0.0,0.3,0.6,0.3,018,"11 June, 2020"
2007,0.0,0.3,0.0,0.2,0.4,0.4,0.2,0.1,0.2,018,"11 June, 2020"
2008,0.3,0.5,0.0,0.3,0.1,0.2,0.2,0.4,0.3,018,"11 June, 2020"
2009,0.6,0.4,0.0,0.3,0.2,0.6,0.5,0.7,0.4,018,"11 June, 2020"
2010,0.6,0.4,0.0,0.2,0.1,0.6,0.5,0.1,0.3,018,"11 June, 2020"
2011,0.3,0.3,0.4,0.2,0.4,0.4,0.4,0.3,0.3,018,"11 June, 2020"
2012,0.0,0.5,0.0,0.1,0.2,0.6,0.6,0.3,0.4,018,"11 June, 2020"
2013,0.3,0.4,1.2,0.2,0.1,0.4,0.4,0.3,0.3,018,"11 June, 2020"
2014,0.3,0.3,0.8,0.4,0.4,0.8,0.4,0.2,0.3,018,"11 June, 2020"
2015,0.3,0.4,0.8,0.2,0.2,0.0,0.3,0.2,0.3,018,"11 June, 2020"
2016,0.0,0.4,0.0,0.3,0.2,0.2,0.4,0.2,0.4,018,"11 June, 2020"
2017,0.7,0.3,0.0,0.4,0.3,0.2,0.3,0.2,0.3,018,"11 June, 2020"
2018,0.0,0.2,0.0,0.3,0.3,0.2,0.4,0.3,0.3,018,"11 June, 2020"
2019,0.5,0.2,0.0,0.2,0.1,0.0,0.2,0.3,0.2,018,"11 June, 2020"
2020,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.1,018,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,064,"11 June, 2020"
1991,3.1,2.9,27.8,12.9,2.9,2.4,2.5,2.3,4.7,020,"11 June, 2020"
1992,8.8,1.8,19.0,11.1,2.4,3.0,3.0,2.4,4.2,020,"11 June, 2020"
1993,6.0,2.9,16.9,9.3,1.7,2.3,2.1,2.4,3.8,020,"11 June, 2020"
1994,7.9,3.0,23.4,9.3,2.2,3.0,1.9,1.9,4.0,020,"11 June, 2020"
1995,7.2,1.6,20.6,8.4,1.5,0.2,2.7,2.1,3.4,020,"11 June, 2020"
1996,8.7,3.3,14.1,12.3,1.4,1.1,2.4,3.2,4.7,020,"11 June, 2020"
1997,5.5,2.8,19.0,11.0,1.5,1.1,1.9,1.9,4.0,020,"11 June, 2020"
1998,8.0,2.5,14.5,8.6,1.5,1.1,1.8,2.2,3.5,020,"11 June, 2020"
1999,7.0,2.7,34.7,8.7,2.1,1.9,1.6,1.8,3.8,020,"11 June, 2020"
2000,5.7,3.6,41.7,11.6,2.8,1.5,2.6,3.1,5.1,020,"11 June, 2020"
2001,5.3,2.4,31.7,8.3,2.3,1.7,1.8,2.6,3.7,020,"11 June, 2020"
2002,4.0,1.6,11.9,5.6,0.9,3.2,1.3,1.4,2.4,020,"11 June, 2020"
2003,5.5,1.8,19.8,6.4,1.8,5.6,1.1,2.8,3.0,020,"11 June, 2020"
2004,5.2,1.5,19.7,6.5,1.3,3.1,1.4,1.8,2.7,020,"11 June, 2020"
2005,3.6,3.0,23.3,7.4,2.9,4.9,2.1,4.2,4.0,020,"11 June, 2020"
2006,3.3,2.0,31.6,6.5,2.2,5.3,2.3,5.8,3.8,020,"11 June, 2020"
2007,3.8,1.4,14.0,4.7,1.5,2.8,2.2,3.9,2.7,020,"11 June, 2020"
2008,6.3,1.7,8.6,3.7,1.1,1.6,2.0,3.9,2.5,020,"11 June, 2020"
2009,1.7,1.3,6.2,3.7,2.0,1.0,2.1,3.7,2.3,020,"11 June, 2020"
2010,3.0,1.7,5.7,2.8,0.5,1.0,1.2,2.4,1.8,020,"11 June, 2020"
2011,2.2,1.1,9.9,3.1,0.2,1.8,1.7,2.7,1.9,020,"11 June, 2020"
2012,2.9,1.0,7.2,2.2,0.5,1.4,1.5,2.1,1.5,020,"11 June, 2020"
2013,3.4,1.2,9.1,2.4,0.5,2.1,1.6,3.1,1.8,020,"11 June, 2020"
2014,2.6,1.2,4.5,1.8,0.4,0.8,1.2,1.9,1.4,020,"11 June, 2020"
2015,1.8,0.6,4.5,1.2,0.2,0.4,0.9,1.9,1.0,020,"11 June, 2020"
2016,2.2,0.8,6.9,1.5,0.5,0.6,1.3,2.2,1.3,020,"11 June, 2020"
2017,2.9,0.9,5.7,2.3,0.6,0.4,1.3,2.3,1.5,020,"11 June, 2020"
2018,2.4,0.9,7.3,2.8,2.0,0.6,1.3,2.0,1.6,020,"11 June, 2020"
2019,2.1,0.9,6.5,2.2,2.2,0.8,1.1,2.3,1.5,020,"11 June, 2020"
2020,0.2,0.2,0.8,0.8,0.3,0.4,0.3,0.9,0.4,020,"11 June, 2020"
1991,17.3,8.4,54.4,5.2,10.7,5.4,10.3,3.5,8.6,021,"11 June, 2020"
1992,19.7,13.5,22.0,3.8,11.2,1.5,4.9,2.0,8.2,021,"11 June, 2020"
1993,60.4,39.1,4.1,31.6,6.0,180.1,4.3,2.5,26.5,021,"11 June, 2020"
1994,39.0,24.5,249.8,74.1,4.5,6.5,4.2,7.5,26.9,021,"11 June, 2020"
1995,13.4,9.8,43.4,6.1,0.4,11.4,3.3,3.3,6.6,021,"11 June, 2020"
1996,2.9,3.1,15.7,2.7,0.9,4.2,2.1,1.8,2.6,021,"11 June, 2020"
1997,14.2,4.4,4.2,8.0,1.9,8.6,1.9,4.6,4.5,021,"11 June, 2020"
1998,2.6,1.9,0.5,1.0,0.4,7.6,0.7,2.7,1.5,021,"11 June, 2020"
1999,1.6,0.5,11.7,1.0,0.3,2.3,2.3,1.1,1.3,021,"11 June, 2020"
2000,0.9,0.5,0.0,0.8,0.7,0.0,0.4,0.5,0.6,021,"11 June, 2020"
2001,0.0,0.4,0.0,0.3,0.1,0.2,1.7,0.7,0.7,021,"11 June, 2020"
2002,0.0,0.1,0.0,0.2,0.1,0.0,0.3,0.0,0.2,021,"11 June, 2020"
2003,0.0,0.3,0.5,0.3,1.6,0.0,0.8,0.0,0.5,021,"11 June, 2020"
2004,0.0,0.2,1.5,0.0,0.4,0.0,0.3,0.5,0.2,021,"11 June, 2020"
2005,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,021,"11 June, 2020"
2006,0.3,0.9,0.0,0.0,0.6,2.2,0.2,1.4,0.6,021,"11 June, 2020"
2007,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,021,"11 June, 2020"
2008,0.0,0.6,1.4,0.3,0.1,0.0,0.0,0.4,0.3,021,"11 June, 2020"
2009,0.3,0.3,0.4,0.7,0.2,0.4,0.7,0.4,0.5,021,"11 June, 2020"
2010,0.3,0.3,0.9,0.3,0.1,0.0,0.3,0.5,0.3,021,"11 June, 2020"
2011,5.7,1.2,2.2,0.4,0.2,0.0,0.7,0.7,0.9,021,"11 June, 2020"
2012,0.0,2.3,0.8,0.1,0.4,0.0,0.2,0.2,0.9,021,"11 June, 2020"
2013,0.3,0.5,0.0,1.1,1.0,0.0,0.7,0.6,0.7,021,"11 June, 2020"
2014,1.8,0.9,21.4,1.5,0.9,1.0,1.3,1.7,1.4,021,"11 June, 2020"
2015,0.5,0.1,0.0,0.4,0.2,0.0,0.5,0.3,0.3,021,"11 June, 2020"
2016,0.5,0.2,0.0,0.3,0.6,0.6,0.6,0.4,0.4,021,"11 June, 2020"
2017,0.5,0.4,0.8,0.2,0.1,0.0,0.3,0.7,0.3,021,"11 June, 2020"
2018,0.7,0.2,0.0,0.3,0.1,0.2,0.4,1.5,0.4,021,"11 June, 2020"
2019,0.5,0.8,12.5,1.5,0.2,0.2,0.9,2.0,1.1,021,"11 June, 2020"
2020,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.1,021,"11 June, 2020"
1991,0.7,2.2,9.1,1.8,1.3,2.8,1.9,2.4,2.0,022,"11 June, 2020"
1992,0.7,2.0,7.1,1.3,1.4,3.0,0.2,1.6,1.4,022,"11 June, 2020"
1993,1.7,2.6,1.2,2.9,0.9,1.1,0.6,2.9,1.9,022,"11 June, 2020"
1994,1.7,2.3,2.9,2.9,1.4,1.3,0.2,3.1,1.9,022,"11 June, 2020"
1995,3.3,1.9,4.5,3.0,1.6,1.7,0.8,2.4,1.9,022,"11 June, 2020"
1996,2.6,2.6,4.9,2.7,1.2,2.3,1.1,1.8,2.1,022,"11 June, 2020"
1997,2.9,3.5,7.9,2.1,1.5,1.9,2.3,2.7,2.7,022,"11 June, 2020"
1998,0.6,2.9,7.3,3.1,1.9,3.0,1.2,3.9,2.6,022,"11 June, 2020"
1999,1.6,3.4,4.1,2.7,1.8,2.7,2.9,4.6,3.1,022,"11 June, 2020"
2000,1.6,3.8,4.5,1.9,2.1,3.2,3.4,4.6,3.3,022,"11 June, 2020"
2001,1.9,3.6,6.4,3.6,2.6,5.1,3.4,3.9,3.5,022,"11 June, 2020"
2002,1.8,3.2,4.4,3.3,2.1,5.5,4.4,3.5,3.5,022,"11 June, 2020"
2003,4.0,3.0,5.9,2.8,2.1,4.2,2.6,2.4,2.8,022,"11 June, 2020"
2004,3.3,2.2,5.9,2.2,0.9,3.7,1.6,2.0,2.0,022,"11 June, 2020"
2005,2.4,2.0,5.3,1.6,1.7,2.1,1.8,2.3,1.9,022,"11 June, 2020"
2006,1.5,1.5,2.9,1.7,1.2,1.0,1.7,1.0,1.5,022,"11 June, 2020"
2007,0.9,1.6,2.8,1.8,1.0,1.0,1.3,0.9,1.5,022,"11 June, 2020"
2008,0.9,1.2,3.6,2.0,1.3,0.2,1.2,1.1,1.3,022,"11 June, 2020"
2009,0.6,1.3,2.7,1.4,1.4,0.6,0.8,1.2,1.2,022,"11 June, 2020"
2010,0.3,1.0,1.3,1.2,1.5,1.2,0.8,1.0,1.0,022,"11 June, 2020"
2011,0.5,1.0,1.7,1.4,1.3,2.0,0.9,0.9,1.1,022,"11 June, 2020"
2012,0.3,0.9,1.7,1.4,1.8,1.4,0.6,0.7,1.0,022,"11 June, 2020"
2013,0.8,0.6,0.8,0.7,1.2,0.6,0.4,0.6,0.6,022,"11 June, 2020"
2014,0.5,0.5,1.2,0.8,2.0,0.4,0.6,0.7,0.7,022,"11 June, 2020"
2015,0.5,0.6,0.4,0.6,1.7,0.4,0.9,0.7,0.8,022,"11 June, 2020"
2016,0.5,0.9,0.8,0.9,1.6,1.0,1.3,0.8,1.0,022,"11 June, 2020"
2017,0.5,1.2,12.9,1.4,2.1,3.1,1.4,1.7,1.5,022,"11 June, 2020"
2018,0.5,0.9,4.4,1.2,2.0,2.1,0.8,1.5,1.1,022,"11 June, 2020"
2019,0.2,0.8,2.0,0.9,1.6,1.1,0.6,1.0,0.8,022,"11 June, 2020"
2020,0.2,0.1,0.0,0.3,0.1,0.4,0.1,0.2,0.2,022,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,079,"11 June, 2020"
1995,5.6,0.2,4.5,NN,0.8,1.9,1.8,1.0,1.1,043,"11 June, 2020"
1996,1.9,0.4,2.7,NN,1.0,0.6,1.1,1.1,0.8,043,"11 June, 2020"
1997,2.3,0.5,5.3,0.5,1.8,0.6,1.3,2.0,1.0,043,"11 June, 2020"
1998,1.6,0.6,2.6,0.9,0.5,0.6,1.0,2.1,0.9,043,"11 June, 2020"
1999,2.5,0.5,1.5,NN,0.8,0.8,1.5,2.1,1.1,043,"11 June, 2020"
2000,5.0,1.4,2.0,NN,1.0,0.2,0.9,2.1,1.3,043,"11 June, 2020"
2001,0.3,0.4,0.5,0.1,0.8,0.0,0.8,1.5,0.6,043,"11 June, 2020"
2002,0.0,0.4,0.5,0.2,0.7,0.0,0.2,0.7,0.4,043,"11 June, 2020"
2003,0.6,0.5,0.0,0.3,0.8,0.0,0.1,0.7,0.4,043,"11 June, 2020"
2004,0.9,1.0,0.0,0.4,0.3,0.0,0.1,0.5,0.5,043,"11 June, 2020"
2005,0.3,1.7,3.4,1.8,0.5,0.0,0.4,1.1,1.2,043,"11 June, 2020"
2006,0.3,2.3,3.3,1.4,1.3,0.0,0.3,0.8,1.3,043,"11 June, 2020"
2007,1.2,4.7,27.1,1.1,1.4,0.4,0.3,5.2,2.8,043,"11 June, 2020"
2008,0.0,1.1,23.6,0.7,1.1,0.4,0.2,4.4,1.3,043,"11 June, 2020"
2009,0.0,0.6,5.8,0.8,0.7,0.2,0.8,0.9,0.8,043,"11 June, 2020"
2010,0.3,0.6,0.9,0.6,0.1,0.0,0.2,0.7,0.4,043,"11 June, 2020"
2011,0.3,0.9,0.0,0.8,0.4,0.8,0.4,0.6,0.7,043,"11 June, 2020"
2012,1.6,1.5,0.0,0.7,0.4,0.2,0.5,0.8,0.9,043,"11 June, 2020"
2013,0.3,1.2,2.5,0.9,0.3,1.0,0.4,1.8,0.9,043,"11 June, 2020"
2014,0.5,1.1,0.4,1.0,1.1,1.0,0.2,0.9,0.8,043,"11 June, 2020"
2015,1.3,0.9,5.7,1.0,1.9,1.6,0.3,17.9,2.7,043,"11 June, 2020"
2016,0.2,0.9,55.8,1.3,1.2,0.8,0.5,18.8,3.3,043,"11 June, 2020"
2017,1.0,1.6,59.4,8.1,3.6,0.6,0.7,0.9,3.3,043,"11 June, 2020"
2018,0.2,0.9,15.8,9.5,0.6,0.2,0.3,0.7,2.5,043,"11 June, 2020"
2019,0.0,0.7,0.4,1.0,0.5,0.8,0.3,1.3,0.7,043,"11 June, 2020"
2020,1.4,0.5,0.8,0.5,0.5,0.0,0.2,0.3,0.4,043,"11 June, 2020"
2001,0.0,0.0,1.5,0.0,0.1,0.0,0.0,0.1,0.0,049,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,049,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2004,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2005,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2009,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,049,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2011,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.4,0.1,049,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2015,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2018,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.3,044,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.3,044,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.4,044,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.4,044,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.2,044,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.3,044,"11 June, 2020"
1997,0.3,0.0,0.5,0.0,2.2,0.0,0.0,0.0,0.2,044,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.2,044,"11 June, 2020"
1999,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2000,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
